60.675855290692056 61.8135295578913 60.215373827878025 61.43430709838867 5528100 0.0 0
61.21760670186646 61.479445848438594 60.24245737509829 60.793235778808594 5853200 0.0 0
61.78644333818863 63.33042640219474 61.39818980358887 62.815765380859375 6868600 0.0 0
62.43653607997912 63.69158662412776 62.13857265588007 63.17692565917969 6192500 0.0 0
63.67352669533872 64.71187973480856 63.33042166965175 64.44100952148438 6548100 0.0 0
64.84731580540486 65.59673645544905 64.58546978712351 65.21751403808594 6318000 0.0 0
65.03692928242967 65.68702881412078 64.33265708599457 65.44324493408203 5130500 0.0 0
65.55158676730403 65.56964891371588 64.22430144234204 64.74799346923828 5684700 0.0 0
64.46810237774511 64.55839245799 63.52003931344486 63.790916442871094 5997700 0.0 0
64.07984655248801 64.99179217449898 63.92635273266485 64.82023620605469 4260000 0.0 0
65.01887299248969 65.54255815032067 64.86537229699833 65.00984191894531 3785200 0.0 0
64.41392051160588 65.25363131632238 64.36877891744601 65.00081634521484 3625500 0.0 0
65.38906310387293 65.8044029260604 64.97372328168547 65.3980941772461 5539900 0.0 0
65.11819892890857 65.2987790809445 64.19722224292812 64.6396484375 5578200 0.0 0
65.10012954867426 65.37100663532831 64.1159561186328 64.74799346923828 4187700 0.0 0
64.76606467165429 64.82926841555239 63.98052652147097 64.39586639404297 4153200 0.0 0
64.92859224001258 65.389073726491 64.63062876850887 64.91053009033203 5221800 0.0 0
64.44100403458546 64.71187422484611 63.62837968642298 64.630615234375 4088300 0.0 0
64.60354387225792 64.82927252745282 63.998585840929756 64.55839538574219 3367100 0.0 0
64.47713467982253 65.0369373212127 64.26946129148341 64.65771484375 4122100 0.0 0
64.55838904484015 65.54256257825267 64.55838904484015 65.2446060180664 8390800 0.0 0
65.35294649026757 65.50644718470721 64.58547057283208 64.9014892578125 4642500 0.0 0
64.8563433831169 64.90148497016577 64.01663271067741 64.52226257324219 5444300 0.0 0
64.45002165895905 64.76604718179934 63.9534229163478 64.3868179321289 7128600 0.0 0
64.1069400481398 64.74800862197814 63.99858781038281 64.53131103515625 4336400 0.0 0
64.24237976229122 64.4410220906886 63.547131612900394 64.28752136230469 4631200 0.0 0
63.92634861402203 64.0166386852366 62.77964335465524 63.3123664855957 4139400 0.0 0
63.42974135140425 63.69158737366148 63.2310990663339 63.62838363647461 3482300 0.0 0
64.251403771756 64.99179343973633 63.83605700967964 64.61256408691406 3980000 0.0 0
64.87440214065253 65.65090912216971 64.78411207299276 65.3980941772461 3856900 0.0 0
65.1164840902404 65.8159745191509 64.76219574002938 65.50711059570312 3855100 0.44 0
66.23385566604823 67.06961239179668 66.00674740813002 66.70623779296875 4670400 0.0 0
66.7607480781614 68.07798026122981 66.67899242410613 67.61467742919922 6374600 0.0 0
66.2974533931381 66.55181356259138 64.98930745789863 65.22550201416016 7882400 0.0 0
65.06198776592709 65.1346571539495 63.8265180692079 64.01728820800781 4482200 0.0 0
63.9809455871582 64.13537755578064 63.426800823706195 63.9809455871582 4928700 0.0 0
64.43515530340986 65.0983144670028 64.26255080929786 64.78035736083984 4308200 0.0 0
64.96205871023169 65.1528288465354 64.3897413705254 64.93480682373047 3498700 0.0 0
64.58050990792444 65.03472648715292 64.39882604855103 64.83487701416016 3959900 0.0 0
64.87121259702599 65.2981703426842 64.47149980531778 64.67135620117188 7775000 0.0 0
64.36249335080717 64.66227798192145 60.02926986690162 60.510738372802734 10298900 0.0 0
60.828684896045026 60.86502305493742 58.403169969037606 58.81196212768555 10870500 0.0 0
58.92097324809105 59.0935777602992 57.20403519029814 57.594661712646484 11956100 0.0 0
57.70367431528877 57.912613524706686 55.31449415172292 55.50526428222656 15392500 0.0 0
55.38717518327783 55.559776249563186 54.11536727417153 54.315223693847656 9695800 0.0 0
54.38789052365279 55.25090269024598 53.897339267147004 54.41514587402344 9909500 0.0 0
